id,name,price,description,image_url,quantity,category
32,Product_756,156.28,Description of product 756,http://example.com/image_756.jpg,9.0,
347,Product_757,,,,50.0,Electronics
487,Product_758,1938.26,Description of product 758,http://example.com/image_758.jpg,23.0,Home
280,Product_759,1664.89,Description of product 759,http://example.com/image_759.jpg,63.0,
346,Product_760,1037.75,Description of product 760,http://example.com/image_760.jpg,94.0,Clothing
393,Product_761,1599.05,Description of product 761,http://example.com/image_761.jpg,11.0,
375,Product_762,1204.64,Description of product 762,http://example.com/image_762.jpg,10.0,Clothing
164,Product_763,37.32,,http://example.com/image_763.jpg,80.0,Sports
9,Product_764,706.74,Description of product 764,http://example.com/image_764.jpg,36.0,Electronics
228,Product_765,307.68,Description of product 765,http://example.com/image_765.jpg,100.0,Books
223,Product_766,1115.39,Description of product 766,http://example.com/image_766.jpg,73.0,
3,Product_767,280.75,Description of product 767,http://example.com/image_767.jpg,46.0,Sports
297,Product_768,1361.26,Description of product 768,http://example.com/image_768.jpg,14.0,
446,Product_769,1266.19,Description of product 769,http://example.com/image_769.jpg,81.0,Electronics
469,,523.63,Description of product 770,http://example.com/image_770.jpg,6.0,Sports
290,Product_771,,Description of product 771,http://example.com/image_771.jpg,23.0,Clothing
291,Product_772,171.15,Description of product 772,http://example.com/image_772.jpg,,Electronics
340,Product_773,601.07,Description of product 773,http://example.com/image_773.jpg,35.0,Clothing
297,Product_774,789.12,Description of product 774,http://example.com/image_774.jpg,93.0,Clothing
37,Product_775,1520.62,Description of product 775,http://example.com/image_775.jpg,93.0,Clothing
33,Product_776,,Description of product 776,http://example.com/image_776.jpg,12.0,Electronics
21,Product_777,1054.96,Description of product 777,http://example.com/image_777.jpg,73.0,Clothing
167,Product_778,1064.66,Description of product 778,,92.0,Home
308,Product_779,1588.19,Description of product 779,http://example.com/image_779.jpg,11.0,Sports
150,Product_780,1125.82,Description of product 780,http://example.com/image_780.jpg,72.0,Electronics
114,,1079.19,Description of product 781,http://example.com/image_781.jpg,38.0,Books
178,Product_782,1348.66,Description of product 782,http://example.com/image_782.jpg,45.0,Books
436,Product_783,337.96,Description of product 783,http://example.com/image_783.jpg,87.0,Sports
131,Product_784,319.97,Description of product 784,http://example.com/image_784.jpg,82.0,Electronics
281,Product_785,1200.55,Description of product 785,,2.0,Books
424,,147.0,Description of product 786,,89.0,Home
50,Product_787,781.39,Description of product 787,http://example.com/image_787.jpg,21.0,Electronics
495,Product_788,1955.9,Description of product 788,http://example.com/image_788.jpg,62.0,
393,,1487.6,,http://example.com/image_789.jpg,100.0,Sports
293,Product_790,457.35,Description of product 790,http://example.com/image_790.jpg,,Electronics
182,Product_791,76.02,Description of product 791,http://example.com/image_791.jpg,23.0,Books
52,Product_792,1636.19,Description of product 792,http://example.com/image_792.jpg,31.0,Sports
431,Product_793,841.0,Description of product 793,http://example.com/image_793.jpg,75.0,Electronics
299,Product_794,578.65,,http://example.com/image_794.jpg,53.0,Clothing
463,,435.25,Description of product 795,http://example.com/image_795.jpg,65.0,Sports
481,Product_796,1522.83,Description of product 796,http://example.com/image_796.jpg,24.0,Home
429,Product_797,309.71,Description of product 797,,44.0,Books
221,,1984.74,Description of product 798,http://example.com/image_798.jpg,37.0,Clothing
56,Product_799,332.4,,http://example.com/image_799.jpg,76.0,Sports
409,,1452.31,Description of product 800,,95.0,Electronics
410,Product_801,1635.11,Description of product 801,http://example.com/image_801.jpg,47.0,Clothing
173,Product_802,809.37,Description of product 802,http://example.com/image_802.jpg,99.0,
319,Product_803,744.1,Description of product 803,http://example.com/image_803.jpg,52.0,Clothing
477,Product_804,1569.71,Description of product 804,http://example.com/image_804.jpg,,Sports
27,Product_805,1382.07,Description of product 805,http://example.com/image_805.jpg,41.0,Home
40,Product_806,1235.68,Description of product 806,http://example.com/image_806.jpg,5.0,Electronics
18,Product_807,1321.53,Description of product 807,http://example.com/image_807.jpg,81.0,Books
16,Product_808,1549.39,Description of product 808,,52.0,Sports
485,Product_809,1926.33,Description of product 809,,24.0,Books
450,Product_810,894.54,Description of product 810,http://example.com/image_810.jpg,18.0,Home
277,Product_811,819.71,Description of product 811,,16.0,Home
410,Product_812,,Description of product 812,http://example.com/image_812.jpg,54.0,Home
118,Product_813,111.03,Description of product 813,http://example.com/image_813.jpg,72.0,Electronics
311,Product_814,486.82,Description of product 814,http://example.com/image_814.jpg,51.0,
20,Product_815,920.06,Description of product 815,http://example.com/image_815.jpg,80.0,Electronics
440,Product_816,959.69,Description of product 816,,69.0,Clothing
147,Product_817,579.2,Description of product 817,http://example.com/image_817.jpg,33.0,Home
238,Product_818,1289.86,Description of product 818,http://example.com/image_818.jpg,75.0,Books
71,Product_819,1140.39,Description of product 819,http://example.com/image_819.jpg,21.0,
479,Product_820,,Description of product 820,http://example.com/image_820.jpg,5.0,Sports
412,Product_821,75.48,Description of product 821,,10.0,
385,Product_822,147.49,Description of product 822,http://example.com/image_822.jpg,33.0,Books
16,Product_823,1810.94,Description of product 823,http://example.com/image_823.jpg,3.0,Home
73,Product_824,342.36,Description of product 824,http://example.com/image_824.jpg,24.0,
177,Product_825,,Description of product 825,,5.0,
373,Product_826,1933.06,Description of product 826,http://example.com/image_826.jpg,12.0,
308,Product_827,321.65,Description of product 827,http://example.com/image_827.jpg,35.0,Books
304,,348.48,Description of product 828,http://example.com/image_828.jpg,49.0,Home
169,Product_829,76.37,Description of product 829,http://example.com/image_829.jpg,96.0,Electronics
500,Product_830,115.18,Description of product 830,http://example.com/image_830.jpg,15.0,Sports
160,,102.26,Description of product 831,http://example.com/image_831.jpg,45.0,Books
217,Product_832,1040.06,Description of product 832,http://example.com/image_832.jpg,94.0,Electronics
219,,38.68,Description of product 833,http://example.com/image_833.jpg,99.0,Sports
123,Product_834,333.6,Description of product 834,http://example.com/image_834.jpg,33.0,Electronics
455,Product_835,1179.33,Description of product 835,http://example.com/image_835.jpg,47.0,Clothing
493,Product_836,750.42,Description of product 836,http://example.com/image_836.jpg,80.0,Sports
197,Product_837,429.88,Description of product 837,http://example.com/image_837.jpg,35.0,
484,Product_838,699.0,,http://example.com/image_838.jpg,55.0,Home
301,Product_839,1461.46,Description of product 839,http://example.com/image_839.jpg,56.0,Sports
152,Product_840,819.22,Description of product 840,http://example.com/image_840.jpg,62.0,Clothing
8,Product_841,1942.6,Description of product 841,http://example.com/image_841.jpg,10.0,Home
416,Product_842,309.14,Description of product 842,http://example.com/image_842.jpg,35.0,Books
463,Product_843,137.78,,http://example.com/image_843.jpg,53.0,Electronics
331,Product_844,1477.78,Description of product 844,http://example.com/image_844.jpg,99.0,Sports
442,Product_845,1067.08,,http://example.com/image_845.jpg,39.0,Sports
98,Product_846,498.0,Description of product 846,http://example.com/image_846.jpg,98.0,Sports
487,Product_847,103.48,Description of product 847,http://example.com/image_847.jpg,22.0,Sports
364,Product_848,1361.85,Description of product 848,http://example.com/image_848.jpg,86.0,
12,Product_849,681.36,Description of product 849,http://example.com/image_849.jpg,28.0,Home
146,Product_850,,Description of product 850,http://example.com/image_850.jpg,34.0,Electronics
70,Product_851,652.5,Description of product 851,http://example.com/image_851.jpg,9.0,Clothing
262,Product_852,169.69,Description of product 852,http://example.com/image_852.jpg,53.0,Books
169,Product_853,577.29,Description of product 853,http://example.com/image_853.jpg,22.0,
216,Product_854,,Description of product 854,http://example.com/image_854.jpg,100.0,Clothing
216,Product_855,1896.78,Description of product 855,http://example.com/image_855.jpg,41.0,Home
40,Product_856,1762.99,Description of product 856,http://example.com/image_856.jpg,96.0,Sports
471,Product_857,1774.52,Description of product 857,,99.0,Clothing
12,Product_858,155.13,Description of product 858,http://example.com/image_858.jpg,78.0,Home
269,Product_859,1582.97,Description of product 859,http://example.com/image_859.jpg,,Home
128,Product_860,1381.73,Description of product 860,http://example.com/image_860.jpg,21.0,Sports
305,Product_861,1632.21,Description of product 861,http://example.com/image_861.jpg,41.0,Books
338,Product_862,1311.88,Description of product 862,http://example.com/image_862.jpg,8.0,Electronics
324,Product_863,1513.19,Description of product 863,http://example.com/image_863.jpg,90.0,Electronics
493,Product_864,852.91,,http://example.com/image_864.jpg,,Home
302,Product_865,,Description of product 865,http://example.com/image_865.jpg,7.0,Electronics
8,Product_866,17.34,Description of product 866,http://example.com/image_866.jpg,36.0,Books
254,Product_867,1101.84,,http://example.com/image_867.jpg,58.0,Home
430,Product_868,523.52,Description of product 868,http://example.com/image_868.jpg,13.0,Clothing
278,,1943.6,Description of product 869,http://example.com/image_869.jpg,,Sports
258,Product_870,1595.11,Description of product 870,http://example.com/image_870.jpg,82.0,Electronics
165,Product_871,763.07,Description of product 871,http://example.com/image_871.jpg,2.0,
471,Product_872,1649.28,Description of product 872,http://example.com/image_872.jpg,73.0,Electronics
217,Product_873,325.09,,http://example.com/image_873.jpg,86.0,Clothing
305,Product_874,1766.78,Description of product 874,http://example.com/image_874.jpg,,Books
406,Product_875,606.71,Description of product 875,http://example.com/image_875.jpg,22.0,
377,Product_876,1014.86,Description of product 876,http://example.com/image_876.jpg,18.0,
155,Product_877,570.49,Description of product 877,http://example.com/image_877.jpg,28.0,Books
165,Product_878,112.63,Description of product 878,http://example.com/image_878.jpg,86.0,Clothing
13,Product_879,,,http://example.com/image_879.jpg,44.0,Sports
168,,249.52,Description of product 880,http://example.com/image_880.jpg,78.0,Books
230,Product_881,1938.67,Description of product 881,http://example.com/image_881.jpg,32.0,Clothing
409,Product_882,1430.05,Description of product 882,http://example.com/image_882.jpg,33.0,Electronics
30,Product_883,1618.82,Description of product 883,http://example.com/image_883.jpg,7.0,Electronics
497,,,Description of product 884,http://example.com/image_884.jpg,91.0,Books
144,Product_885,69.84,Description of product 885,http://example.com/image_885.jpg,74.0,Books
224,Product_886,833.79,Description of product 886,http://example.com/image_886.jpg,83.0,Books
258,Product_887,1554.51,Description of product 887,,48.0,Books
496,Product_888,1014.77,Description of product 888,http://example.com/image_888.jpg,10.0,Sports
162,Product_889,876.07,Description of product 889,http://example.com/image_889.jpg,,Electronics
345,Product_890,884.44,,http://example.com/image_890.jpg,17.0,Clothing
215,,575.87,Description of product 891,http://example.com/image_891.jpg,34.0,Clothing
368,,1859.03,Description of product 892,http://example.com/image_892.jpg,68.0,
478,Product_893,1293.87,Description of product 893,http://example.com/image_893.jpg,39.0,Books
407,Product_894,757.92,,http://example.com/image_894.jpg,69.0,Home
334,Product_895,1851.91,Description of product 895,http://example.com/image_895.jpg,43.0,Sports
296,Product_896,,Description of product 896,http://example.com/image_896.jpg,,Books
327,Product_897,1661.01,Description of product 897,http://example.com/image_897.jpg,57.0,Electronics
149,Product_898,288.44,Description of product 898,http://example.com/image_898.jpg,,Clothing
295,Product_899,1664.76,Description of product 899,http://example.com/image_899.jpg,33.0,Home
146,Product_900,1962.75,Description of product 900,http://example.com/image_900.jpg,61.0,Sports
115,Product_901,345.45,Description of product 901,http://example.com/image_901.jpg,,Home
423,Product_902,754.3,Description of product 902,,91.0,Sports
234,Product_903,,Description of product 903,http://example.com/image_903.jpg,63.0,Electronics
221,Product_904,,Description of product 904,http://example.com/image_904.jpg,18.0,Clothing
324,,,Description of product 905,http://example.com/image_905.jpg,38.0,Clothing
318,Product_906,693.52,Description of product 906,http://example.com/image_906.jpg,19.0,Home
307,Product_907,1420.48,Description of product 907,,11.0,Home
471,Product_908,640.87,Description of product 908,http://example.com/image_908.jpg,46.0,Electronics
432,Product_909,,Description of product 909,http://example.com/image_909.jpg,98.0,Sports
71,Product_910,,Description of product 910,http://example.com/image_910.jpg,15.0,
322,Product_911,1792.21,,http://example.com/image_911.jpg,,Sports
300,Product_912,798.87,Description of product 912,http://example.com/image_912.jpg,,Clothing
348,,1415.33,Description of product 913,http://example.com/image_913.jpg,86.0,Electronics
486,Product_914,311.85,Description of product 914,http://example.com/image_914.jpg,26.0,Home
109,Product_915,325.77,Description of product 915,http://example.com/image_915.jpg,23.0,Books
116,Product_916,1791.77,Description of product 916,,37.0,Clothing
429,Product_917,410.22,Description of product 917,http://example.com/image_917.jpg,2.0,Home
120,Product_918,1939.93,,http://example.com/image_918.jpg,100.0,Electronics
105,Product_919,1733.11,Description of product 919,http://example.com/image_919.jpg,4.0,Sports
140,Product_920,465.88,Description of product 920,http://example.com/image_920.jpg,82.0,Clothing
319,Product_921,1652.19,Description of product 921,,53.0,Sports
70,Product_922,1162.24,Description of product 922,http://example.com/image_922.jpg,9.0,Clothing
133,Product_923,369.23,Description of product 923,,7.0,Electronics
68,Product_924,1773.97,Description of product 924,http://example.com/image_924.jpg,9.0,Electronics
96,Product_925,771.05,Description of product 925,http://example.com/image_925.jpg,29.0,Clothing
213,,639.81,Description of product 926,http://example.com/image_926.jpg,9.0,Clothing
253,Product_927,1154.12,Description of product 927,http://example.com/image_927.jpg,57.0,Clothing
216,Product_928,612.78,Description of product 928,http://example.com/image_928.jpg,18.0,Books
77,Product_929,593.68,Description of product 929,http://example.com/image_929.jpg,57.0,Clothing
321,Product_930,1663.31,Description of product 930,,22.0,Home
2,Product_931,693.32,Description of product 931,http://example.com/image_931.jpg,90.0,Home
7,Product_932,503.69,,http://example.com/image_932.jpg,3.0,Clothing
376,Product_933,416.72,Description of product 933,http://example.com/image_933.jpg,20.0,Electronics
232,,751.91,Description of product 934,http://example.com/image_934.jpg,73.0,Clothing
47,Product_935,1811.13,Description of product 935,http://example.com/image_935.jpg,52.0,Books
54,Product_936,,,http://example.com/image_936.jpg,57.0,Sports
479,,670.62,Description of product 937,http://example.com/image_937.jpg,99.0,Books
278,Product_938,,Description of product 938,http://example.com/image_938.jpg,,Sports
296,Product_939,40.97,Description of product 939,http://example.com/image_939.jpg,,Electronics
324,,867.93,Description of product 940,http://example.com/image_940.jpg,22.0,Sports
127,Product_941,831.96,Description of product 941,http://example.com/image_941.jpg,88.0,Sports
331,Product_942,1415.24,Description of product 942,http://example.com/image_942.jpg,92.0,Sports
123,Product_943,929.38,Description of product 943,http://example.com/image_943.jpg,6.0,Home
8,Product_944,215.48,Description of product 944,http://example.com/image_944.jpg,17.0,Electronics
153,,1297.67,Description of product 945,http://example.com/image_945.jpg,10.0,Clothing
199,,1247.4,Description of product 946,http://example.com/image_946.jpg,88.0,Clothing
340,Product_947,345.79,Description of product 947,http://example.com/image_947.jpg,19.0,Books
196,Product_948,1139.68,Description of product 948,http://example.com/image_948.jpg,75.0,Electronics
330,Product_949,31.12,Description of product 949,http://example.com/image_949.jpg,63.0,Home
499,Product_950,1409.47,Description of product 950,,60.0,Sports
52,Product_951,279.81,Description of product 951,http://example.com/image_951.jpg,,Electronics
389,Product_952,1403.31,Description of product 952,,35.0,Electronics
268,Product_953,,Description of product 953,http://example.com/image_953.jpg,,Home
401,Product_954,507.37,Description of product 954,http://example.com/image_954.jpg,100.0,Home
5,Product_955,144.12,Description of product 955,,38.0,Home
462,Product_956,1474.41,Description of product 956,http://example.com/image_956.jpg,36.0,Clothing
417,,1004.5,Description of product 957,http://example.com/image_957.jpg,32.0,Books
189,Product_958,636.58,Description of product 958,http://example.com/image_958.jpg,100.0,
232,Product_959,1704.27,Description of product 959,http://example.com/image_959.jpg,2.0,Electronics
92,Product_960,312.92,Description of product 960,http://example.com/image_960.jpg,45.0,Home
467,,1348.31,Description of product 961,http://example.com/image_961.jpg,46.0,Sports
66,,395.07,Description of product 962,http://example.com/image_962.jpg,76.0,Home
272,Product_963,,Description of product 963,http://example.com/image_963.jpg,42.0,Sports
116,Product_964,889.66,Description of product 964,http://example.com/image_964.jpg,82.0,
474,Product_965,926.03,Description of product 965,http://example.com/image_965.jpg,9.0,Home
388,Product_966,56.45,Description of product 966,,78.0,Sports
136,Product_967,1552.68,Description of product 967,http://example.com/image_967.jpg,15.0,Home
369,Product_968,840.46,Description of product 968,http://example.com/image_968.jpg,28.0,Electronics
255,Product_969,1599.42,Description of product 969,http://example.com/image_969.jpg,91.0,Electronics
396,,373.08,Description of product 970,http://example.com/image_970.jpg,14.0,Home
464,,1993.61,Description of product 971,http://example.com/image_971.jpg,11.0,Electronics
471,Product_972,588.43,Description of product 972,http://example.com/image_972.jpg,7.0,Electronics
41,Product_973,938.97,Description of product 973,http://example.com/image_973.jpg,100.0,Electronics
365,Product_974,123.32,Description of product 974,http://example.com/image_974.jpg,93.0,Clothing
388,Product_975,1774.92,,,,Clothing
11,Product_976,1538.77,Description of product 976,http://example.com/image_976.jpg,99.0,Books
470,Product_977,1751.3,,http://example.com/image_977.jpg,62.0,Home
106,Product_978,422.5,Description of product 978,http://example.com/image_978.jpg,30.0,Electronics
162,,857.9,,http://example.com/image_979.jpg,22.0,Home
103,Product_980,385.66,Description of product 980,http://example.com/image_980.jpg,3.0,Books
16,Product_981,884.19,Description of product 981,http://example.com/image_981.jpg,33.0,Home
334,Product_982,1639.26,Description of product 982,http://example.com/image_982.jpg,13.0,Electronics
88,Product_983,258.23,Description of product 983,http://example.com/image_983.jpg,3.0,Books
318,Product_984,1730.36,Description of product 984,http://example.com/image_984.jpg,9.0,Sports
472,Product_985,117.7,Description of product 985,http://example.com/image_985.jpg,92.0,Clothing
398,Product_986,1464.31,Description of product 986,http://example.com/image_986.jpg,53.0,Home
250,Product_987,1334.48,Description of product 987,http://example.com/image_987.jpg,70.0,
252,Product_988,1590.87,Description of product 988,http://example.com/image_988.jpg,60.0,Home
411,Product_989,1229.58,Description of product 989,http://example.com/image_989.jpg,46.0,Books
381,Product_990,290.0,Description of product 990,http://example.com/image_990.jpg,34.0,Books
393,Product_991,46.61,Description of product 991,http://example.com/image_991.jpg,63.0,Sports
226,Product_992,1453.8,Description of product 992,http://example.com/image_992.jpg,66.0,Clothing
186,,82.41,Description of product 993,http://example.com/image_993.jpg,84.0,Books
188,Product_994,1453.96,Description of product 994,http://example.com/image_994.jpg,7.0,Clothing
393,Product_995,1400.08,Description of product 995,http://example.com/image_995.jpg,6.0,Clothing
125,Product_996,1979.05,Description of product 996,,48.0,Home
85,Product_997,917.2,Description of product 997,http://example.com/image_997.jpg,69.0,Home
460,Product_998,169.31,Description of product 998,http://example.com/image_998.jpg,57.0,Electronics
390,Product_999,1861.87,Description of product 999,http://example.com/image_999.jpg,67.0,Sports
